text,rating,label
"Satu kata untuk menggambarkan ""Keren"".

Dari saat kami mendarat di Bandara Manado, Cocotinos Manado menjemput kami dan membawa semua bagasi kami (termasuk roda selam) ke Resort. Selama setiap interval penyelaman, kami memiliki makanan dan minuman panas yang siap untuk dikonsumsi segera. Setelah 3 malam menginap, kami dipindahkan ke Cocotino Lembeh untuk menginap 2 malam dan menyelam, layanannya juga full board.

Di sini kami bertemu pemandu selam kami - ANDRE. Dia sangat membantu sehingga dia membantu kami dengan pengaturan kamera kami di air dan juga memberikan penerangan untuk foto-foto. Di dalam air, ia juga mengajari kami cara mengambil foto makhluk yang bagus (sudut, pengaturan kamera, pencahayaan).
Akomodasi itu luas dan bersih. Pasti akan merekomendasikan Cocotinos kepada siapa pun yang mengunjungi Manado / Lembeh.

Benar-benar Bersyukur untuk MARTINUS (Cocotinos) untuk semua pengaturan dan membuat perjalanan tidak repot!

Terakhir, pasti YA untuk kembali ke Cocotinos ketika saya mengunjungi manado lagi.

Andrew",5,Positif
"Staf sangat membantu dan ramah. Makanannya enak. Kamarnya nyaman dan bersih. Bagi penyelam, Odyssea Divers sangat baik dengan master selam yang hebat. Lingkungan yang santai dan nyaman. Tarif masuk akal. Secara keseluruhan pengalaman yang sangat bagus untuk berada di sana.",4,Positif
"Pelayanan prima! Baik itu di ruang makan atau di atas kapal selam. Kru selam sangat membantu dan ramah. Kapal selam nyaman dan luas. Ruang kamera tersedia untuk digunakan.

Kamar bersih dan nyaman untuk pasangan dan keluarga.

Makanannya mewah dan lezat.",5,Positif
"Chalet depan pantai yang luas dengan fasilitas seperti dispenser air minum, lemari es, tempat tidur yang aman dan kokoh, nyaman.
Dekat dengan lokasi penyelaman Bunaken dan Siladen.
Staf resor yang menyenangkan dan membantu serta instruktur selam Odyssea",4,Positif
"Saya tinggal dengan Cocotinos di Manado dan Lembeh. Resor Manado jauh lebih besar. Kamarnya besar! Makanannya enak dan ada banyak variasi. Seperti yang diharapkan dari saya tinggal di Lembeh sebelum Manado, layanan mereka adalah yang terbaik. Penyelamannya bagus, beragam tenang. Ada terumbu karang, dinding, dan tentu saja daerah itu terkenal dengan kotoran besar yang menyelam di atas pasir. Penyelaman malam hari sangat bagus. Jika Anda seorang fotografer, Anda akan terhanyut oleh semua makhluk yang keluar. Panduan menyelam itu mengagumkan. Mereka meninggalkan Anda sendirian untuk menikmati subjek, sementara mereka mencari hal menarik berikutnya. Tetapi untuk bersikap adil, Anda bisa duduk di atas satu batu selama 60 menit karena mereka begitu banyak terjadi ketika Anda melihat dari dekat. Saya mencoba untuk merekam gelembung siput ketika seekor ikan pipa berenang di atasnya dan ketika saya melihat rekamannya ada seekor bayi katak ikan di dalam bingkai juga!",5,Positif
"Staf selalu berusaha yang terbaik untuk memenuhi kebutuhan dan permintaan kami. Kamar nyaman, layanan menyelam sangat baik, fleksibel, bervariasi dengan keamanan menjadi hal terpenting sepanjang waktu. Terima kasih cocotinos",5,Positif
"Teman-teman saya dan saya tinggal di hotel ini tadi malam. Kami memiliki tinggal kelompok yang terbaik. Cocotinos adalah resor yang sangat bagus di Manado, dengan layanan yang sangat baik, staf yang ramah, makanan lezat, pemandangan indah, kamar yang bersih dan rapi dan air pantai yang jernih sehingga kami bisa berenang. Kami sangat senang! Terima kasih banyak untuk Ms. Alfrin yang telah membantu kami dengan sangat baik, komunikasi yang baik, membantu dan ramah. Kami berharap untuk kembali ke sini dan kami sangat merekomendasikan hotel ini untuk mereka yang mencari tempat yang tenang dan intim untuk menginap di Manado. Mereka juga menyediakan layanan menyelam dan bawah air. Cocotinos terima kasih ??",5,Positif
"Baru saja kembali dari perjalanan selam 6 hari di Cocotinos, Manado @ Bunakan. . . Ini mungkin akan menjadi kunjungan saya yang ke-6 - ke-7 ke resor yang indah ini.

Itu adalah liburan yang luar biasa dan dinilai sebagai mungkin salah satu perjalanan menyelam terbaik yang pernah ada. Terima kasih banyak untuk Martinus dan timnya di pusat selam dan resor. Keramahannya luar biasa seperti biasa. Pemandu selam Aba dan Rama selalu menyadari kemampuan dan kemampuan keselamatan kami dan mereka selalu dapat mengantisipasi kebutuhan kami akan bantuan. ??????

Rekomendasi untuk lokasi penyelaman dan waktu penyelaman hampir seperti presisi. Kami berhasil melihat apa yang ingin kami lihat dan banyak lagi. . . polong lumba-lumba selalu menjadi pemandangan selamat datang ??????, seperti sekolah GT dan Barracuda. Lapisan esnya adalah Giant Oceanic HammerHead.

Tanpa ragu, kami akan kembali dalam waktu beberapa bulan. Menanti melihat semua orang lagi. Menantikan saat-saat yang lebih menyenangkan dan pengalaman menyelam.

PS: BBQ sangat bagus. Pesta dengan staf sangat menghibur seperti biasa. Saya akan merekomendasikan tempat ini kepada siapa pun yang ingin mengalami pengalaman menyelam yang aman dan ramah.

Salam,",5,Positif
"Telah ke banyak tempat menginap di resor untuk menyelam. Cocotinos tampaknya menjadi yang terbaik bagi saya sejauh ini. Untuk penyelam rekreasi seperti saya, saya ingin sekali mencari tempat baru untuk menyelam. Namun, saya dan teman selalu kembali ke Manado hanya karena satu alasan: Cocotinos

Layanan mereka di Cocotinos adalah 5 Bintang. Staf dan pemandu selam terlalu penuh perhatian dan ramah. Semua permintaan yang dibuat selalu dipenuhi dengan standar tertinggi mereka

Sederhananya, jika Anda pergi ke Manado untuk menyelam, Cocotinos HARUS menjadi pilihan 1 jalan Anda! !",5,Positif
"Menurut saya tempat ini sangat bagus untuk Anda kunjungi, selain pelayanannya bagus dan cepat, lingkungan di sekitarnya masih sangat hijau dan terawat dengan baik, saya pikir dilihat dari luar resor hanyalah sebuah resor biasa, tetapi setelah saya masuk , ternyata resor ini sangat bagus dan terawat dengan baik serta memiliki taman dan kolam renang yang indah dan hanya berdekatan dengan restoran. jadi saya rasa tempat ini wajib Anda kunjungi ketika Anda berlibur di kota Manado.",5,Positif
"Kami tinggal di resor Sulewasi Utara dan keduanya brilian. Lokasi, fasilitas (terutama pijat di properti Manado), dan makanan sangat bagus. Akan sangat merekomendasikan dan akan kembali lagi.",5,Positif
"Saya telah mendengar banyak ulasan dari komunitas menyelam di Singapura bahwa Cocotionos ADALAH tempat untuk pergi ke Manado / Lembeh dan mereka hidup sesuai dengan hype itu: -)

Masuk Mei untuk paket kombinasi (Manado + Lembeh) dan menginap di salah satu kamar yang menghadap ke air. Saya suka bahwa Anda tidak perlu khawatir tentang persneling Anda dari awal sampai akhir saat mereka mengambilnya dari kamar Anda (dalam keranjang berlabel nama Anda!) Dan melakukan hal yang sama ketika Anda pergi. Semuanya diurus dengan baik dan kelompok penyelaman selalu dibuat kecil untuk melayani para penyelam yang berbeda.

Kamar dibersihkan setiap hari. Sedangkan untuk makanan, jika Anda berada di papan penuh, Anda akan tetap sangat bahagia.

Ronny adalah pemandu selam kami dan dia luar biasa dalam menemukan makhluk terkecil. Dia mengajak kami melihat dugong, kupu-kupu nudis dan tentu saja kura-kura di Taman Nasional Bunaken.

Tidak ada banyak di luar resor di desa sehingga Anda akan menghabiskan sebagian besar waktu untuk menyelam, berenang di kolam renang, atau makan di restoran.",5,Positif
"Cocotinos Manado adalah resor menyelam butik kecil yang indah sekitar 25 menit dari bandara. Saya dan istri saya tinggal di kamar menghadap ke laut dengan jumlah yang tepat dari aksesibilitas dan privasi. Bukan pertama kami tinggal di sini dan itu konsisten seperti biasa. Pemandu selam sangat perhatian karena mereka selalu dan begitu pula para pengemudi perahu. Makanan yang sangat baik dan begitu juga perusahaan, dengan musik Manado untuk menemani makanan. Kami lebih suka menyelam ke daratan daripada Bunaken dan mereka lebih akomodatif. Kami akan terus datang kembali sebagai pasangan dan sebagai sebuah keluarga dan kami tidak sabar menunggu perjalanan kami berikutnya.",5,Positif
"Sejak pertama kali kami pergi ke sana tahun lalu, kami jatuh cinta pada Manado Coctinos, tempat yang bagus untuk membawa sekelompok teman
Jadi kami melakukannya tahun ini
 Dari akomodasi untuk menyelam ke staf resor adalah luar biasa
 Kami menyukai setiap menitnya Tidak ada terlalu banyak masalah bagi staf di resort atau Crew menyelam, perahu hanya luar biasa untuk menyelam dari
Dan apakah saya menyebutkan Turtles, lebih banyak Turtles dan lebih banyak Turtles
 Saya akan sangat menyarankan Anda mengunjungi Cocotinos Manado dan kemudian mencoba seminggu di Coctinos Lembeh seperti yang kami lakukan
 Terima kasih banyak untuk Martinus
 dan staf di Cocotinos Monado",5,Positif
"Yang sangat bagus, homestaynya mereka menawarkan pelayanan yang bagus dan sangat membantu tanpa mendorong ke objek wisata yang kami memesan (mengambil dan mereka besar dalam memastikan bahwa kami mendapat semua yang kami butuhkan selama kunjungan ke Tankoko dan Tomohon, seperti makan siang dan minuman yang disertakan) . Spa yang baik juga. Kejutan yang sangat besar yang terbaik dan kamar yang nyaman, kualitas makan malam, dan snorkeling perjalanan. Kami tidak menyelam karena kondisi telinga saya, tetapi snorkling juga luar biasa, untuk terumbu karang menawarkan banyak variasi ikan dan kami melihat manu kura-kura. Kekurangannya: mereka tidak memiliki pantai yang bagus dan tempat ini tidak terletak di sebuah tempat di mana anda akan ingin meninggalkan hotel untuk makan di tempat lain, jadi anda sedikit 'stuck' di sana. Tapi itu ok, karena anda akan dengan mudah merasa di rumah di sana, dan tentu saja setelah satu atau dua hari. Pengalaman menginap yang perlu diingat!",5,Positif
"Kami menghabiskan 4 hari sangat menyenangkan dan santai di cocotinos. 
Staf adalah sangat ramah dan baik yang membuat tinggal benar-benar menyenangkan. 
Makanan yang lezat (terutama makanan khas Manado) dan menyelam di daerah adalah beberapa yang terbaik yang kami alami: ) 
Kami sangat merekomendasikan menghabiskan beberapa waktu di sini, tidak peduli apakah Anda seorang penyelam atau tidak. 
Salam hangat dan Malene k ri (dari Denmark)",5,Positif
"Staf yang baik, makanan yang baik, pelayanan yang baik, baik anggur! Staf selalu salam kami dengan senyum! Layanan operator menyelam yang sangat baik, membawa peralatan menyelam kami ke perahu, dan menggantung mereka kering setiap hari. Direkomendasikan! Pasti akan kembali lagi!",5,Positif
"Layanan ini sangat baik, selalu tersenyum, tersedia. Area kolam adalah benar-benar nyaman. Pusat menyelam dan snorkeling ke Bunaken yang tersedia setiap hari. Laut depan kamar sangat baik dilengkapi. Tidak ada yang ada di sana. 
Oleh karena itu cukup jauh dari Manado, Anda tetap ke resort dan kegiatan tetapi dengan Bunaken karang yang pendek. Non penyelam atau pesnorkel tidak akan cepat bosan. 
Semua harga yang berkaitan dengan tempat, yang artinya cukup mahal. 
Makanan yang baik dan baik disajikan. 
Aktivitas terbaik di opini harian sewa perahu untuk snorkeling di Bunaken tebing, hari yang tak terlupakan, orang-orang baik dan baik dilengkapi perahu, sempurna!",5,Positif
"Kebersihan kamar bagus, kamar mandi rapi dan bersih, sayang shower kadang kurang hangat di malam hari, padahal bisnis trip kadang harus kembali malam ke hotel dan perlu mandi air hangat sebelum istirahat.",4,Positif
"Saya memilih kamar deluxe, hanya saja yang saya dapati air panas hanya tersedia di pagi hari mungkin ada baiknya air panas itu harusnya nonstop 1 x 24 jam.
Fasilitas wi-fi nya agak sedikit terganggu dan kadang-kadang disconnected.
Mungkin diperlukan ekstra bantal kepala.
Untuk breakfastnya seharusnya ditambahkan lagi menu pilihannya tidak usah yang mahal yang murah saja. 
Tetapi pada umumnya semuanya sudah bagus saya kasih nilai 85% untuk kamar deluxe good job",4,Positif
"Kamar bersih, sarapan enak, kamar mandi bersih, pembuat kopi dan teh tersedia, tidak perlu menunggu waktu lama untuk ketersediaan kamar, lokasinya juga tidak jauh dari pusat kota, dan tidak sulit saat checkin dan check out.",5,Positif
"saya menitipkan klapetart tapi malah tertukar, punya saya 3 buah tertukar dengan jumlah 2 buah. kata nya mau di transfer untuk kerugian saya, namun sampai sekarang tidak ada transfer masuk. 
mohon untuk tidak terulang kepada tamu yang lain.",2,Negatif
"Beberapa lampu penerangan di koridor padam apa ini disengaja atau memang karena rusak? jika rusak diperbaiki jika disengaja ini akan membuat koridor terasa gelap dan juga terasa kurang nyaman, panggilan telepon ke Front Desk harus cepat ditanggapi",4,Positif
"cukup memadai tetapi dibanding hotel yang selevel di bandung atau yogya, tarif genio terbilang mahal. namun, lingkungan hotel cukup nyaman, tidak berisik. minusnya, agak susah cari kuliner halal di sekitar hotel",4,Positif
"Setelah dijemput dibandara dan diajak makan siang dan keliling, kami check in dihotel genio ini. Kami awalnya memutuskan memilih hotel ini selain reviewnya bagus dan harganya terjangkau. Memang sih lahannya ngak terlalu luas, tapi hotelnya bersih dan cukup bagus. Kamar cukup luas, kamar mandi juga cukup bersih. Makanan sarapan cukup variatif dan enak. Pelayanan ramah dan cepat.",4,Positif
"Fasilitas kamar dan pelayanan hotel sudah bagus, yang kurang cuma sarapan yang standart banget, minim pilihan menu sarapan seperti hal nya hotel yang setara dan lokasi hotel kurang bagus buat traveler yang pengen cari tempat nongkrong di malam hari",3,Negatif
"Lokasi bagus, pusat kota, banyak makanan di daerah ini. Tepat di ujung jalan ada rumah goyang yang bagus, nama Loba Kanaka.
Kamarnya sederhana, bersih dan cocok untuk perjalanan bisnis. Harga yang pantas",5,Positif
Pelayanan yang baik dan ramah. Staff boleh dihandalkan. Kamar bersih.kamar mandi bersih. Tapi airpanas kurang panah. Hampir tidak panas. Staff sigap dimintain tolong. Hotel masih baru. Harga sesuai dengan kualitas,5,Positif
Hotelnya meskipun kecil tp bersih dan strategis. Staffnya jg helpfull. Cocok bagi traveller yang membawa keluarga maupun untuk keperluan bisnis. Hanya menu sarapan agak lebih dibuat variatif. So far hotel ini layak untuk dibooking.,5,Positif
"Konsep hotelnya kekinian, pilihan di lantai atas memberikan pemandangan kota Manado yang indah namun ya standar ajalah .. bathroom lumayan luas, kamar juga luas, fasilitas cenderung standar, breakfastnya ala ala sih",3,Negatif
"Salah satu hotel yg dapat anda pilih pd saat mengunjungi kota manado, hotel cukup bersih. CS cepat tanggap. Berada di tengah kota manado sehingga anda dapat kemana saja dengan mudah.Terima kasih itu saja",4,Positif
Sangat rekomendasi sekali utk keluarga.. utk kamar deluxenya sangat nyaman dan luas.. anak2 bisa bermain dengan leluasa.. kamar mandi pun sangat memadai.. furniture dikamar pun sangat baik dan lengkap..,5,Positif
Fasilitas dan kenyamanan sangat bagus tetapi lokasi kurang strategis. Kamar deluxe nya nyaman. ada tempat tidur tambahan tidak perlu tambah extra bed. Susah kalau mau cari hiburan atau makanan di luar hotel,4,Positif
"Tempatnya bagus, nyaman, sederhana, enggak terlalu mewah dan dia dekat dengan MANTOS & Bandara jadi sangat cocok untuk tinggal di hotel ini, untuk harga cukup ekonomis, terima kasih untuk kesempatannya.",3,Negatif
"+ murah- suara kendaraan sangat terdengar- kamar kurang bersih, bed cover tidak rapi- menu sarapan sedikit- furniture beberapa rusakSecara umum jauh lebih murah dibanding hotel2 yang biasa saya pakai, tapi fasilitas sangat kurang",2,Negatif
